,,T1332,T1333,T1605,T1721,T1801,T1802,T1803,T1808,T1812,T1925,T1928,T1963,T2002,T2269,T2282,T2413,T2432,T2501,T2502,T2503,T2531,T2768,T2801,T2802,T2871,T2914,T3086,T3099,T3101,T3103,T3289,T3382,T3401,T3402,T3405,T3407,T3436,T3659,T3861,T3863,T4004,T4005,T4021,T4042,T4043,T4061,T4063,T4151,T4183,T4188,T4208,T4324,T4452,T4502,T4503,T4506,T4507,T4519,T4523,T4543,T4568,T4578,T4631,T4689,T4704,T4751,T4755,T4901,T4902,T4911,T5019,T5020,T5101,T5108,T5201,T5202,T5214,T5232,T5233,T5301,T5332,T5333,T5401,T5406,T5411,T5541,T5631,T5703,T5706,T5707,T5711,T5713,T5714,T5801,T5802,T5803,T6103,T6113,T6301,T6302,T6305,T6326,T6361,T6367,T6471,T6472,T6473,T6479,T6501,T6503,T6504,T6506,T6645,T6674,T6701,T6702,T6703,T6724,T6752,T6753,T6758,T6762,T6770,T6841,T6857,T6861,T6902,T6952,T6954,T6971,T6976,T6981,T6988,T7003,T7004,T7011,T7012,T7013,T7201,T7202,T7203,T7205,T7211,T7261,T7267,T7269,T7270,T7272,T7731,T7733,T7735,T7751,T7752,T7762,T7832,T7911,T7912,T7951,T7974,T8001,T8002,T8015,T8031,T8035,T8053,T8058,T8233,T8252,T8253,T8267,T8304,T8306,T8308,T8309,T8316,T8331,T8354,T8355,T8411,T8591,T8601,T8604,T8628,T8630,T8697,T8725,T8750,T8766,T8795,T8801,T8802,T8804,T8830,T9001,T9005,T9007,T9008,T9009,T9020,T9021,T9022,T9064,T9101,T9104,T9107,T9202,T9301,T9432,T9433,T9501,T9502,T9503,T9531,T9532,T9602,T9613,T9735,T9766,T9983,T9984
2010/12/15,DAILY(D),219.11,,938.1,673.5,765.96,290.98,271.88,288.19,335.7,715.47,537.32,1502.17,712.38,1574.97,1706.61,168.62,2259.78,1484.95,1314.43,886.35,407.58,586.57,831.12,721.11,619.17,893.62,742.3,871.87,1094.18,750,,1671.42,1286.16,405.35,844.89,392.35,1016.74,,302.12,,1391.02,279.03,858.38,368.65,1767.11,1380.29,3521.18,699.26,1047.91,376.39,1629.3,2090.16,1750.13,2482.13,463.39,624.65,1288.12,418.49,2114.74,1042.05,457.91,1666.79,1274.06,265.01,2000.51,198.56,,2388.99,598.8,1527.92,1464.3,360.83,627.31,1210.36,3248.84,1868.91,4066.74,1491.79,918.78,384.7,963.64,1070.72,2424.49,1780.03,2170.09,5976.15,3461.46,,2088.71,3377.38,2067.68,2110.62,2050.01,2963.51,864.73,339.78,2482.85,466.6,1840.53,2034.26,1558.08,659.59,1538.47,2568.36,548.95,349.61,778.02,442.98,1659.98,670.57,984.3,679.71,1867.46,2322.65,2083.13,4757.21,544.15,533.61,964.23,7162.78,2726.53,1596.57,716.49,548.63,1600.09,5242.59,2239.27,480.12,10461.4,3470.31,1085.58,1493.95,2870.94,1867.61,473.03,2401.61,2225.56,1511.37,576.8,576.57,493.03,329.5,1035.52,1018.54,2307.4,1792.3,458.06,1051.32,1271.88,608,2531.6,2518.68,863.22,429.12,710,1159.33,1568.32,875.1,20114.52,545.72,382.14,1095.75,865.45,4043.67,737.93,1494.73,1191.45,536.83,983.46,811.33,920.52,294.31,333.52,2218.6,1765.55,404.99,1276.32,583.45,891.4,564.39,288.43,368.53,367.36,1627.73,,1376.72,1000.98,1775.36,754.27,1319.21,1291.55,589.96,1732.87,2008.07,656.12,1410.4,2541.73,1040.68,4482.8,2336.7,6121.36,989.11,2712.76,1436.76,3233.39,2580.54,1845.17,656.51,594.1,1992,1489.33,1573.88,1432.45,1198.43,1157.13,481.64,3062.37,1448.54,11544.66,1352.52
2010/12/16,DAILY(D),219.95,,939.09,671.18,765.96,289.43,274.23,288.19,332.66,724.22,537.32,1534.97,719.83,1566.63,1729.23,168.03,2483.5,1566.54,1316.9,890.89,409.24,586.57,837.38,723.67,619.17,891.72,743.86,873.66,1086.79,740,,1680,1297.44,405.35,840.6,395.35,991.43,,304.43,,1398.31,279.74,875.33,373.03,1754.84,1380.29,3517.11,703.34,1040.45,374.97,1622.25,2090.99,1746.91,2494.69,463.39,624.65,1288.93,420.68,2128.43,1043.18,457.16,1556.97,1274.06,268.73,1988.94,202.6,,2413.64,594.68,1528.77,1469.7,362.14,612.69,1190.47,3266.31,1894.99,4018.03,1499.48,926.63,384.7,976.84,1065.18,2432.54,1797.14,2157.22,5985.07,3478.07,,2080.95,3377.38,2059.81,2112.16,2053.9,2987.67,867.78,343.11,2491.14,462.37,1844.99,2018.9,1553.38,654.71,1570.85,2548.98,546.75,351.18,771.08,441.3,1668.04,672.93,992.4,672.73,1858.14,2326.63,2091.67,4757.21,536.7,530.44,952.1,7197.55,2704.72,1569.18,713.14,561.49,1595.86,5220.59,2210.58,486.85,10361.61,3466.25,1072.3,1480.12,2912.99,1893.67,473.03,2401.61,2233.59,1511.37,576.08,573.49,492.28,331.06,1027.1,1018.54,2336.47,1813.48,462.42,1039.09,1268.75,606.58,2500.41,2549.44,869.76,434.54,708.4,1141.03,1571.16,878.53,20030.39,542.41,383.45,1091.99,855.26,3981.81,734.22,1479.39,1199.79,539.96,986.52,814.54,992.71,298.43,334.17,2266.68,1804.72,407.28,1279.83,584.24,915.83,568.74,289.8,366.43,367.96,1633.25,,1379.45,984.34,1792.64,767.4,1326.87,1299.53,607.83,1744.67,2016.93,663.12,1414.06,2546.24,1046.31,4524.54,2346.11,6148.56,989.96,2698.13,1446.93,3224.56,2623.69,1853.73,648.78,597.67,1982,1488.59,1569.24,1432.45,1206.09,1154.53,481.14,3066.34,1440.13,11517.73,1343.68
2010/12/17,DAILY(D),219.95,,943.05,665.76,765.96,290.98,274.23,284.45,334.18,717.66,538,1527.4,711.71,1554.11,1738.93,166.64,2478.49,1562.46,1314.43,887.11,407.58,579.75,838.28,719.41,624.1,898.37,739.16,878.14,1094.18,740,,1680.78,1282.4,401.22,838.45,391.6,985.32,,301.35,,1391.02,279.03,868.87,375.94,1726.21,1359.43,3513.04,707.42,1066.56,375.68,1615.19,2107.55,1750.13,2500.96,465.63,631.37,1289.73,418.76,2137.08,1038.68,455.4,1542.17,1295.29,268.31,2005.57,201.26,,2411.17,585.75,1509.18,1482.29,357.57,618.54,1183.84,3273.3,1894.99,3938.02,1499.48,918.78,385.48,978.49,1052.5,2416.43,1805.7,2147.38,6020.74,3461.46,,2065.42,3369.3,2091.26,2106.01,2057.79,2987.67,857.87,340.61,2536.74,462.37,1855.38,2007.39,1551.03,649.82,1607.29,2556.91,551.15,348.05,771.08,443.82,1655.95,670.57,996.45,671.86,1839.5,2314.68,2100.21,4723.77,544.15,521.61,939.96,7380.09,2693.81,1580.14,715.65,579.5,1603.48,5200.79,2200.5,502.56,10286.77,3490.58,1089.13,1505.02,2897.7,1867.61,473.03,2378.6,2225.56,1511.37,567.52,585.82,487.79,331.06,1027.1,1022.73,2351.01,1794.95,469.68,1029.91,1285.2,604.46,2491.49,2549.44,865.4,440.74,702.82,1137.98,1572.57,870.82,19929.44,541.09,374.26,1076.23,836.14,3966.35,724.94,1463.39,1203.13,540.75,990.33,808.12,998.73,301.86,334.82,2259.81,1826.84,410.35,1283.35,593.69,934.14,570.18,290.48,366.43,363.74,1660.84,,1388.32,1007.04,1799.84,776.52,1332.83,1312.81,609.46,1756.47,2025.8,659.62,1410.4,2546.24,1046.31,4449.41,2340.62,6148.56,997.66,2698.13,1441.85,3233.39,2640.95,1855.44,643.62,592.91,1970,1485.62,1568.46,1432.45,1202.26,1143.24,476.77,3082.2,1451.91,11598.52,1312.51
2010/12/20,DAILY(D),217.43,,936.11,654.92,762.07,290.21,272.67,280.71,334.18,722.04,543.39,1487.03,705.61,1537.42,1738.93,164.27,2583.68,1558.38,1307.85,880.29,400.96,569.52,827.54,716.85,622.45,924.67,720.37,864.7,1086.79,740,,1664.41,1274.87,398.75,830.58,387.86,989.68,,299.04,,1376.46,274.75,858.38,375.94,1730.3,1352.47,3513.04,703.34,1074.02,373.54,1608.14,2117.49,1739.66,2494.69,460.41,628.01,1286.51,415.74,2119.78,1028.55,454.15,1542.17,1281.14,265.83,1973.75,203.39,,2389.81,573.39,1489.58,1505.67,352.34,614.15,1186.79,3262.82,1860.22,3986.72,1476.41,903.07,383.92,966.94,1041.42,2416.43,1797.14,2145.86,5967.23,3407.51,,2049.89,3320.82,2036.23,2089.1,2026.67,2955.46,852.53,339.78,2503.58,464.49,1820.5,1995.87,1518.88,640.87,1546.56,2533.12,542.36,344.14,761.04,432.9,1643.86,665.08,980.25,667.5,1854.75,2282.81,2083.13,4740.49,529.24,512.79,935.11,7293.17,2662.91,1544.54,704.76,567.49,1573.86,5187.59,2211.35,498.82,10103.82,3450.04,1069.65,1496.72,2886.23,1858.93,469.12,2355.58,2177.35,1519.63,563.23,581.19,484.04,334.16,1010.26,1022.73,2383.71,1794.07,469.68,1029.15,1273.45,595.04,2478.12,2534.06,848.69,433.77,706.01,1133.4,1561.24,862.26,19946.27,537.78,370.32,1070.98,831.68,3935.42,716.9,1451.39,1189.78,528.21,975.06,808.12,980.68,299.8,330.92,2252.94,1828.11,404.99,1272.8,592.11,915.83,565.12,285,361.52,355.9,1630.49,,1393.78,1013.09,1794.08,773.24,1333.68,1303.07,601.33,1741.94,2021.37,656.12,1401.27,2523.71,1033.18,4432.72,2337.49,6175.77,997.66,2676.2,1436.76,3162.72,2615.06,1828.06,641.9,591.12,1967,1485.62,1567.69,1424.62,1202.26,1131.09,474.75,3054.44,1449.38,11418.98,1318.55
2010/12/21,DAILY(D),216.58,,935.12,668.86,758.18,293.3,275.01,280.71,335.7,726.41,546.09,1519.83,715.09,1547.85,1763.17,166.84,2533.59,1558.38,1314.43,886.35,405.1,576.34,836.49,724.52,635.59,961.41,723.5,869.18,1101.57,750,,1708.05,1278.63,401.22,841.32,393.85,999.28,,302.89,,1398.31,276.89,875.33,378.85,1722.12,1355.95,3598.53,707.42,1062.83,383.5,1643.41,2133.22,1764.64,2507.24,463.39,636.4,1296.98,420.41,2132.04,1055.56,455.65,1565.54,1288.21,267.49,2017.14,199.69,,2417.75,590.56,1504.06,1548.85,357.57,615.62,1192.68,3350.15,1912.37,4077.17,1499.48,910.93,397.16,988.39,1058.05,2408.38,1805.7,2172.37,6038.58,3432.41,,2073.18,3353.14,2051.95,2101.4,2046.12,3003.78,860.16,343.11,2553.32,479.29,1847.95,2034.26,1536.91,643.31,1619.44,2566.6,551.88,346.48,769.53,434.58,1659.98,670.57,1008.6,673.61,1860.68,2302.73,2074.59,4715.41,529.24,523.02,945.63,7414.86,2735.62,1571.92,709.78,576.07,1599.25,5233.79,2224.53,509.29,10328.35,3506.79,1094.44,1560.35,2920.63,1867.61,473.03,2378.6,2225.56,1527.89,568.23,590.44,487.04,348.93,1035.52,1026.92,2394.61,1804.66,472.58,1025.33,1308.71,605.64,2500.41,2574.04,865.4,439.96,706.81,1147.13,1592.41,885.38,20358.49,543.73,375.58,1086.74,838.69,4005.01,721.23,1465.39,1206.46,533.69,971.24,818.55,974.67,300.48,329.62,2328.5,1829.37,408.82,1276.32,600.77,921.93,562.22,287.74,362.92,357.1,1644.28,,1398.56,1016.12,1794.8,769.59,1341.34,1319.02,598.08,1762.82,2039.1,656.12,1410.4,2546.24,1042.56,4482.8,2348.46,6275.52,1001.93,2690.82,1441.85,3153.88,2632.32,1875.98,645.34,598.86,1980,1487.85,1568.46,1428.53,1217.58,1142.37,484.16,3086.17,1501.57,11769.09,1350.66
2010/12/22,DAILY(D),215.74,,936.11,655.7,758.18,292.53,278.13,276.97,331.14,737.35,550.81,1524.04,711.71,1543.68,1742.16,162.69,2446.77,1546.14,1309.49,879.54,403.44,579.75,830.23,721.96,630.67,974.08,718.81,869.18,1094.18,730,,1708.05,1274.87,402.05,834.88,388.61,1016.74,,303.66,,1369.18,276.89,864.84,386.14,1722.12,1345.52,3578.17,698.44,1077.75,394.18,1685.73,2107.55,1753.36,2507.24,462.65,631.37,1296.98,419.31,2122.67,1042.05,450.9,1581.89,1274.06,265.42,1997.62,196.77,,2414.46,587.81,1493.84,1534.46,360.18,615.62,1194.89,3364.12,1955.84,4174.58,1507.17,887.37,392.49,981.79,1056.46,2400.32,1814.26,2215.53,6216.98,3453.16,,2096.48,3490.5,2091.26,2192.1,2077.24,2971.56,860.92,341.45,2561.61,474.35,1827.17,2030.42,1520.44,627.84,1607.29,2571.89,543.1,341.79,753.32,433.74,1655.95,667.44,1008.6,665.75,1853.91,2282.81,2134.36,4740.49,521.79,513.85,931.87,7440.94,2699.26,1555.49,744.14,556.35,1595.86,5180.99,2201.27,502.56,10270.14,3450.04,1092.67,1557.58,2974.15,1858.93,469.12,2363.25,2241.63,1527.89,567.52,582.74,485.54,347.38,1010.26,1026.92,2398.25,1792.3,467.5,1010.8,1304.8,595.51,2509.32,2623.24,872.67,437.64,709.2,1136.45,1583.91,884.52,20560.39,545.72,378.86,1079.99,844.42,3981.81,720.61,1476.06,1191.45,531.34,1006.37,823.37,1010.76,303.91,330.27,2362.84,1839.48,410.35,1283.35,603.13,934.14,575.25,291.85,367.13,355.9,1636.01,,1406.75,1011.58,1789.76,770.69,1372.83,1342.05,611.08,1803.67,2025.8,657.87,1403.1,2523.71,1031.31,4457.76,2356.31,6184.84,991.67,2698.13,1444.39,3162.72,2606.43,1875.98,647.06,596.48,1979,1485.62,1563.05,1428.53,1209.92,1127.62,479.12,3062.37,1483.05,11885.79,1329.72
2010/12/24,DAILY(D),214.9,,963.85,646.41,738.74,284.79,271.1,273.22,328.1,741.73,551.48,1508.9,705.61,1541.59,1717.92,160.52,2486,1554.3,1300.44,878.02,398.47,579.75,822.18,713.45,620.81,967.75,714.11,859.33,1079.4,730,,1705.71,1263.59,402.05,825.58,387.86,1038.56,,304.43,,1347.33,274.75,855.16,383.23,1709.84,1331.61,3594.46,698.44,1047.91,389.2,1657.51,2100.93,1761.41,2500.96,462.65,626.33,1288.93,416.29,2119.06,1028.55,448.14,1608.37,1259.9,263.77,1986.77,200.58,,2409.53,582.32,1504.91,1561.44,364.1,612.69,1183.84,3350.15,1921.07,4122.4,1461.03,863.81,389.37,973.54,1050.13,2392.27,1780.03,2195.84,6208.06,3465.61,,2080.95,3425.86,2083.4,2184.41,2065.57,2931.3,854.05,335.63,2540.88,470.12,1831.63,2022.74,1511.82,628.65,1595.15,2547.22,537.24,339.44,753.32,433.74,1643.86,664.3,996.45,666.63,1844.59,2266.87,2108.74,4715.41,529.24,516.67,925.4,7362.71,2689.27,1541.8,759.23,553.78,1567.94,5176.59,2197.4,492.84,10245.19,3413.55,1082.93,1535.45,2955.04,1850.24,465.21,2347.9,2217.52,1503.11,560.38,576.57,483.29,341.94,1010.26,1001.78,2372.81,1785.24,459.51,1022.27,1298.53,587.27,2500.41,2626.32,871.22,430.67,709.2,1125.77,1561.24,873.39,20585.63,547.7,378.86,1065.73,845.06,4005.01,714.42,1477.39,1171.42,522.72,991.86,818.55,1010.76,301.86,327.01,2355.98,1824.95,408.05,1255.22,598.41,928.04,572.35,287.74,365.72,352.28,1636.01,,1396.51,990.39,1772.48,758.65,1381.34,1351.79,614.34,1785.51,2016.93,650.87,1393.96,2501.17,1023.81,4482.8,2345.33,6212.04,989.96,2661.57,1408.79,3118.54,2649.58,1855.44,646.2,582.19,1982,1482.66,1563.82,1428.53,1209.92,1124.14,475.42,3050.47,1478,11760.11,1320.42
2010/12/27,DAILY(D),214.9,,971.78,656.47,742.63,286.34,271.88,273.22,331.14,738.81,557.55,1503.85,709,1539.51,1730.85,159.53,2468.47,1554.3,1314.43,875.75,402.61,579.75,825.75,716,629.02,972.5,717.24,864.7,1079.4,730,,1711.94,1267.35,403.7,844.18,390.11,1049.9,,305.2,,1354.61,277.6,862.42,384.68,1713.93,1324.66,3606.67,699.26,1074.02,397.74,1692.78,2124.94,1767.86,2504.1,464.88,628.85,1296.98,418.49,2132.04,1048.8,449.9,1612.27,1259.9,263.35,2014.97,201.82,,2428.43,583.69,1514.29,1556.04,364.1,622.93,1182.37,3399.06,1894.99,4164.14,1468.72,855.96,396.38,976.84,1060.42,2400.32,1771.47,2192.05,6261.57,3544.47,,2088.71,3498.57,2083.4,2204.39,2096.69,2939.35,857.1,339.78,2623.78,475.06,1844.99,2026.58,1535.34,633.54,1635.63,2565.72,548.22,341.79,757.96,437.1,1655.95,665.87,996.45,678.84,1849.67,2274.84,2100.21,4773.93,529.24,524.08,922.98,7406.17,2690.18,1569.18,786.04,558.92,1590.78,5207.39,2208.25,503.31,10394.87,3413.55,1107.72,1563.12,2951.22,1858.93,465.21,2355.58,2217.52,1519.63,564.66,578.11,484.04,341.94,1001.84,1001.78,2394.61,1802.01,460.97,1022.27,1307.15,593.86,2558.35,2650.92,874.85,439.19,699.63,1139.5,1589.57,882.81,20594.04,549.02,380.83,1088.24,849.52,4035.93,720.61,1482.06,1186.44,525.07,993.39,824.17,1010.76,302.54,324.41,2335.37,1831.9,408.05,1255.22,596.05,934.14,571.63,287.74,364.32,354.09,1647.04,,1401.29,990.39,1763.84,761.57,1379.64,1348.25,611.08,1788.24,2012.5,650.87,1386.65,2501.17,1027.56,4499.5,2360.23,6202.97,986.55,2661.57,1413.88,3162.72,2640.95,1879.41,642.76,574.45,1978,1475.99,1552.99,1424.62,1206.09,1120.67,482.65,3074.27,1489.79,11966.59,1324.6
2010/12/28,DAILY(D),214.05,,954.94,656.47,738.74,287.11,270.32,273.22,328.1,732.98,557.55,1496.28,704.93,1539.51,1717.92,159.14,2462.63,1558.46,1313.19,875.37,400.13,583.16,822.18,711.75,620.81,959.83,718.81,853.05,1072,730,,1698.7,1293.68,403.7,840.6,394.6,1057.76,,305.2,,1354.61,278.32,857.58,383.23,1726.21,1342.04,3602.6,694.3,1081.48,395.6,1699.83,2108.38,1763.02,2507.24,462.65,624.65,1296.18,417.1,2131.32,1037.55,448.39,1609.15,1252.82,262.94,2029.2,200.92,,2420.21,583,1527.07,1543.45,362.8,620,1177.92,3384.91,1929.76,4157.18,1445.65,855.96,396.38,973.54,1056.46,2392.27,1788.58,2171.61,6190.22,3519.57,,2096.48,3498.57,2075.54,2185.95,2081.13,2963.51,860.92,345.6,2594.77,470.83,1834.6,2022.74,1534.56,631.91,1623.49,2557.79,543.83,340.23,754.1,432.05,1672.06,665.08,1028.86,672.73,1840.35,2258.91,2108.74,4757.21,521.79,523.02,935.11,7362.71,2687.45,1563.71,777.66,557.21,1565.4,5196.39,2206.7,494.33,10436.45,3389.22,1105.95,1565.88,2932.1,1858.93,480.85,2347.9,2217.52,1503.11,557.52,576.57,483.29,345.82,1010.26,997.58,2377.84,1780.83,461.69,1024.56,1289.91,585.38,2558.35,2644.68,868.31,435.32,699.63,1134.92,1581.07,874.24,20451.02,549.02,378.86,1081.49,850.16,3997.28,718.14,1473.39,1173.09,519.59,991.86,819.36,1004.75,303.91,323.11,2335.37,1841.38,408.82,1251.7,595.26,946.35,575.97,289.8,368.53,354.09,1663.6,,1408.12,1010.82,1766.72,763.76,1381.34,1345.59,611.08,1794.59,2021.37,652.62,1390.31,2505.68,1020.06,4449.41,2368.07,6193.91,993.38,2661.57,1418.96,3162.72,2632.32,1867.43,635.03,564.93,1975,1473.76,1550.67,1416.79,1209.92,1119.8,476.09,3046.5,1474.64,11697.27,1311.11
2010/12/29,DAILY(D),215.74,,957.91,677.37,750.41,290.21,275.01,273.22,334.18,737.35,559.57,1505.54,707.64,1552.02,1732.46,160.13,2465.97,1554.3,1322.3,882.26,403.44,603.62,825.75,725.37,624.1,956.66,707.84,851.26,1079.4,740,,1701.81,1320,405.35,842.75,402.09,1051.65,,306.74,,1369.41,287.59,868.87,389.05,1746.66,1359.43,3610.74,699.26,1107.58,397.02,1692.78,2119.97,1775.11,2516.65,463.39,626.33,1303.43,420.43,2137.08,1042.05,448.89,1608.37,1295.29,264.18,2027.7,199.69,,2435.82,590.56,1520.25,1568.63,365.41,624.39,1182.37,3413.21,1938.45,4132.83,1422.58,840.25,401.09,986.74,1058.84,2392.27,1797.14,2161.77,6261.57,3548.62,,2112.01,3547.05,2083.4,2204.39,2112.25,2995.72,867.78,346.43,2632.07,472.94,1839.05,2011.23,1540.83,631.91,1627.53,2561.31,545.29,342.57,754.87,433.74,1712.36,668.22,1036.96,677.1,1814.08,2274.84,2108.74,4765.57,529.24,528.32,941.58,7345.32,2686.54,1569.18,790.23,561.49,1578.09,5207.39,2198.95,497.32,10494.67,3405.44,1111.26,1582.48,2955.04,1893.67,480.85,2370.92,2233.59,1527.89,560.38,578.11,487.04,348.15,1018.68,989.2,2374.19,1792.3,464.6,1028.38,1311.07,584.91,2598.46,2632.19,871.22,439.96,701.22,1142.55,1593.82,873.39,20560.39,554.32,379.52,1082.99,855.89,4028.2,721.23,1477.39,1179.76,525.86,1027.75,821.76,1034.83,305.29,323.76,2355.98,1863.49,410.35,1269.28,601.56,958.56,584.65,291.17,367.13,354.09,1671.87,,1408.8,1009.31,1768.88,765.22,1398.36,1355.33,624.23,1792.78,2043.53,661.37,1399.44,2523.71,1027.56,4457.76,2379.83,6230.18,999.37,2676.2,1418.96,3180.38,2640.95,1881.12,630.73,565.52,1992,1491.56,1569.24,1424.62,1217.58,1135.43,481.14,3074.27,1484.74,11751.14,1317.16
2010/12/30,DAILY(D),215.74,,942.06,670.41,738.74,289.43,271.1,269.48,328.1,727.87,553.51,1486.19,698.16,1531.16,1714.69,161.11,2430.91,1529.36,1303.25,871.54,395.99,607.03,814.12,720.26,615.88,951.91,695.31,845.88,1072,740,,1690.9,1304.96,400.4,832.73,396.85,1012.37,,302.89,,1354.61,285.45,849.51,384.68,1718.02,1342.04,3582.24,690.17,1085.2,392.04,1720.99,2087.68,1763.02,2507.24,461.16,619.61,1291.35,413.49,2119.06,1028.55,444.89,1557.75,1288.21,260.46,2007.49,198.68,,2412,579.57,1511.73,1550.65,360.18,614.15,1163.1,3356.61,1903.68,4077.17,1414.89,816.69,396.38,971.89,1049.34,2352,1762.91,2141.32,6163.46,3519.57,,2080.95,3498.57,2036.23,2181.34,2073.35,2939.35,860.16,340.61,2569.9,465.9,1823.46,2003.55,1525.93,626.21,1615.39,2537.52,537.24,337.1,739.43,430.37,1744.59,668.22,1024.81,670.12,1833.57,2238.99,2083.13,4723.77,521.79,522.32,932.68,7275.78,2660.18,1547.28,789.39,553.78,1554.4,5174.39,2172.58,489.85,10369.93,3360.85,1097.98,1579.71,2924.46,1867.61,480.85,2340.23,2193.42,1494.85,551.81,568.86,482.54,341.94,993.43,976.63,2345.01,1764.95,457.34,1011.56,1290.69,579.02,2571.72,2629.07,864.68,433.77,695.64,1131.87,1566.91,863.11,20038.81,543.73,374.92,1073.23,854.62,3974.08,710.71,1465.39,1161.41,518.8,1019.35,815.34,1010.76,301.17,316.61,2314.76,1827.47,404.22,1241.16,589.75,934.14,578.14,286.37,360.82,348.66,1649.8,,1389,997.96,1747.28,751.36,1377.94,1334.07,617.66,1760.1,2021.37,650.87,1381.17,2496.67,1016.31,4407.67,2379.83,6166.7,988.25,2632.33,1408.79,3153.88,2615.06,1852.02,631.59,558.38,1983,1479.69,1549.9,1408.96,1206.09,1131.96,472.73,3050.47,1452.75,11607.5,1307.85
2011/01/04,DAILY(D),215.74,,979.7,690.53,762.07,298.72,275.79,276.97,334.18,735.89,559.57,1524.88,709,1537.42,1742.16,163.68,2478.49,1521.05,1311.53,875.37,404.27,630.9,823.96,726.22,619.17,963,700.01,855.74,1101.57,760,,1715.06,1331.28,407.83,840.6,403.58,1032.45,,305.2,,1376.82,295.44,869.68,389.05,1738.48,1366.38,3659.59,698.43,1100.12,402,1720.99,2129.91,1771.08,2510.38,462.65,622.97,1302.62,419.87,2112.58,1044.3,445.14,1580.33,1309.45,262.11,2026.21,201.37,,2439.93,591.24,1525.37,1597.42,368.02,628.78,1188.3,3402.59,1955.84,4115.44,1430.27,848.1,403.45,988.39,1065.18,2360.05,1788.58,2145.11,6234.82,3569.38,,2104.24,3571.29,2083.4,2227.45,2139.48,2987.67,870.83,348.09,2644.51,477.88,1870.22,2011.23,1545.54,634.35,1639.68,2573.65,550.41,346.48,756.41,439.62,1764.73,675.28,1061.26,679.71,1853.91,2278.83,2134.36,4782.29,529.24,530.79,948.05,7414.86,2702.9,1574.66,795.26,565.78,1579.78,5273.39,2202.82,502.56,10552.88,3450.04,1131.63,1596.31,3027.67,1902.36,484.76,2363.25,2241.63,1544.4,575.37,581.19,489.28,347.38,1018.68,989.2,2355.95,1788.77,463.87,1026.09,1369.06,592.92,2714.34,2650.92,877.03,443.06,706.01,1145.6,1583.91,886.23,19635,558.28,388.71,1109.26,875.65,4020.47,734.22,1526.73,1174.76,529.78,1066.69,816.95,1010.76,305.29,315.31,2342.24,1851.49,405.75,1276.32,597.62,952.46,594.78,291.85,367.13,355.29,1660.84,,1404.7,1025.95,1763.12,764.12,1400.07,1344.7,624.23,1778.25,2034.66,656.12,1393.96,2519.2,1027.56,4424.37,2387.67,6184.84,1008.77,2668.89,1429.13,3206.89,2649.58,1891.39,639.33,569.69,1986,1484.88,1556.86,1408.96,1217.58,1145.85,478.62,3062.37,1477.16,11867.84,1346.94
2011/01/05,DAILY(D),212.37,,975.74,678.15,758.18,297.17,275.01,280.71,335.7,738.08,557.55,1515.63,707.64,1533.25,1742.16,161.51,2446.77,1533.52,1308.22,875.37,400.96,634.31,823.07,721.11,620.81,967.75,689.05,849.47,1108.97,760,,1701.03,1331.28,407,832.02,403.58,1042.05,,305.97,,1384.22,297.58,864.03,391.97,1746.66,1328.13,3663.66,690.17,1107.58,400.58,1713.94,2112.52,1769.47,2510.38,462.65,617.93,1301.01,416.82,2092.39,1038.68,441.88,1599.81,1309.45,249.71,2015.72,198,,2433.35,575.45,1516.84,1592.02,376.52,630.24,1177.92,3434.43,1938.45,4143.27,1453.34,848.1,401.88,983.44,1078.64,2335.89,1771.47,2130.72,6225.9,3627.48,,2104.24,3555.13,2083.4,2187.48,2120.03,2963.51,882.27,346.43,2656.94,474.35,1877.64,2003.55,1545.54,633.54,1627.53,2579.82,549.68,348.83,764.13,442.98,1784.88,680.77,1065.31,691.06,1859.84,2346.55,2185.58,4723.77,529.24,529.73,949.67,7640.87,2695.63,1591.09,800.29,568.35,1578.94,5240.39,2235.39,510.79,10502.98,3417.6,1132.51,1612.91,3042.96,1893.67,480.85,2378.6,2273.76,1552.66,581.08,588.9,493.78,351.26,1001.84,1014.35,2337.72,1792.3,477.66,1064.32,1376.11,590.8,2776.74,2632.19,877.76,444.61,706.01,1137.98,1578.24,892.23,19222.78,569.53,393.96,1107.75,885.21,3989.54,739.17,1552.06,1171.42,525.86,1061.34,814.54,992.71,301.17,311.41,2294.16,1823.68,401.93,1255.22,592.9,946.35,597.68,291.17,364.32,355.29,1644.28,,1394.46,1012.33,1760.24,747.34,1421.34,1342.05,630.8,1790.05,2025.8,652.62,1392.13,2505.68,1023.81,4374.28,2387.67,6048.81,991.67,2661.57,1434.22,3206.89,2632.32,1879.41,637.61,570.29,1987,1490.07,1557.64,1412.88,1213.75,1162.34,478.11,3026.67,1471.27,11724.2,1345.07
